ID,CODIGO,NOME,LST-4graus,V_%area-ve,V_vegeta-a,LST_Vegeta,hidro__max,geo__max,V_Area_veg,LST,Altitude
436.000000000000000,1445.000000000000000,Vila Nova Gameleira I,"1008",0.617,"50","1058",0.999975025653839,0.678246974945068,136.535,"8","1000"
176.000000000000000,801.000000000000000,Sion,"1008",4.212,"50","1058",1.998982071876526,3.249915838241577,50415.916,"8","1000"
70.000000000000000,682.000000000000000,Gameleira,"1012",1.976,"50","1062",3.057754516601562,0.916391670703888,20103.239,"12","1000"
164.000000000000000,788.000000000000000,S�o Lucas,"1008",0.582,"50","1058",0.999774992465973,1.999629974365234,1683.644,"8","1000"
278.000000000000000,1281.000000000000000,Bar�o Homem de Melo III,"1008",,"50","1058",0.708895802497864,,,"8","1000"
471.000000000000000,1480.000000000000000,Vila Vista Alegre,"1008",,"50","1058",6.064870357513428,0.999734997749329,,"8","1000"
269.000000000000000,1271.000000000000000,Alpes,"1012",0.031,"50","1062",0.999770998954773,1.535964965820312,65.653,"12","1000"
338.000000000000000,1345.000000000000000,Vila Madre Gertrudes V,"1012",,"50","1062",16.894470214843750,,,"12","1000"
59.000000000000000,667.000000000000000,Estoril,"1008",6.717,"60","1068",0.999843001365662,2.999564886093140,114417.416,"8","1000"
300.000000000000000,1304.000000000000000,Ch�cara Leonina,"1508",6.085,"60","1568",0.991063058376312,3.979215621948242,1489.500,"8","1500"
317.000000000000000,1321.000000000000000,Esperan�a,"1008",0.145,"50","1058",0.999603033065796,2.861125469207764,119.688,"8","1000"
446.000000000000000,1455.000000000000000,Vila Piratininga,"1012",,"50","1062",,0.104825392365456,,"12","1000"
232.000000000000000,1154.000000000000000,Castanheira,"1012",,"50","1062",1.997578978538513,2.639415740966797,,"12","1000"
63.000000000000000,673.000000000000000,Vila CEMIG,"1508",4.867,"50","1558",0.999890983104706,2.540546417236328,14369.258,"8","1500"
480.000000000000000,1490.000000000000000,Bairro das Ind�strias I,"1012",7.850,"60","1072",4.906236171722412,2.772567033767700,287360.952,"12","1000"
